ident,id,distance
JIA5361,JIA5361-1535606746-airline-0269,11479.285871241054
JIA5135,JIA5135-1535606746-airline-0192,11479.565060311383
JIA5272,JIA5272-1535606746-airline-0337,11480.080794297959
N945PK,N945PK-1535741928-3-0-45,11480.755482763298
JIA5323,JIA5323-1535606746-airline-0467,11481.635589841031
DAL2358,DAL2358-1535606749-airline-0173,11481.697566714753
SWA4163,SWA4163-1535606759-airline-0086,11481.846019680022
AAL1489,AAL1489-1535606746-airline-0531,11481.92638647267
SWA3321,SWA3321-1535606759-airline-0262,11482.643664279942
JIA5298,JIA5298-1535606746-airline-0095,11482.768207720044
AAL1782,AAL1782-1535606746-airline-0426,11483.528243658522
N58SS,N58SS-1535807702-3-0-11,11484.102750776292
AAL1717,AAL1717-1535606746-airline-0144,11484.863671240004
N337PC,N337PC-1535810531-6-3-104,11484.874334950773
SWA5054,SWA5054-1535606759-airline-0330,11484.96468429843
ASQ4166,ASQ4166-1535606746-airline-0035,11485.048124046441
SAA161,SAA161-1535606755-airline-0111,11485.206529907906
SWA6724,SWA6724-1535606759-airline-0235,11485.303656645618
AAL1653,AAL1653-1535606746-airline-0179,11485.79860205994
TFL375,TFL375-1535606754-airline-0344,11486.22814225687
N42101,N42101-1535810710-17-0-144,11487.572465641913
N759AJ,N759AJ-1535812349-2-0-90,11488.065465623129
SKV7703,SKV7703-1535606746-airline-0426,11491.062808260316
SAA65,SAA65-1535606755-airline-0237,11491.358071382483
N4366Z,N4366Z-1535806716-4-0-123,11491.646091849372
AMX705,AMX705-1535606747-airline-0032,11492.046079016047
AMX681,AMX681-1535606747-airline-0102,11495.189557851767
AAL799,AAL799-1535606746-airline-0136,11495.255553928888
SLI2001,SLI2001-1535606749-airline-0054,11496.543412429186
N100CJ,N100CJ-1535808154-1-0-118,11496.692919164985
SWA6021,SWA6021-1535606759-airline-0338,11496.74605328594
JBU401,JBU401-1535606748-airline-0124,11497.599704962888
VOI880,VOI880-1535606759-airline-0359,11498.482094959847
ASQ4287,ASQ4287-1535606746-airline-0086,11498.875295062657
JBU193,JBU193-1535606748-airline-0044,11502.193948517828
SWA6545,SWA6545-1535606759-airline-0336,11502.995660000424
JIA5057,JIA5057-1535606746-airline-0564,11503.021333318793
JBU2269,JBU2269-1535606748-airline-0251,11503.671522849634
NKS407,NKS407-1535606754-airline-0227,11503.851661214268
N258E,N258E-1535808082-0-1-74,11506.415100294085
AAL886,AAL886-1535606746-airline-0168,11506.89963724669
EJA290,EJA290-1535802505-5-0-141,11507.669767643683
UAL861,UAL861-1535520389-airline-0083,11507.984094821624
N72675,N72675-1535805143-2-0-49,11508.219745764209
DAL481,DAL481-1535606749-airline-0050,11509.439301621045
DAL8801,DAL8801-1535606749-airline-0092,11509.547997035479
SWA3684,SWA3684-1535606759-airline-0146,11511.597057586296
NKS1124,NKS1124-1535606754-airline-0042,11512.206311274997
AAL2112,AAL2112-1535606746-airline-0236,11512.638422088161
CAW6398,CAW6398-1535606748-airline-0116,11512.659501457161
DAL1868,DAL1868-1535606749-airline-0022,11514.780052994776
SWA5384,SWA5384-1535606759-airline-0098,11514.887022162533
UAL1078,UAL1078-1535552834-fa-0003,11514.894678741568
TAO220,TAO220-1535606758-airline-0381,11515.16292088192
N241EB,N241EB-1535809601-3-0-186,11516.749594331277
SWA4529,SWA4529-1535606759-airline-0774,11517.320880123754
N5764J,N5764J-1535810170-6-0-66,11517.599743804962
ASQ4306,ASQ4306-1535606746-airline-0171,11518.35078677488
ENY3642,ENY3642-1535606746-airline-0350,11518.939496747635
FFT1561,FFT1561-1535606750-airline-0212,11519.542065857322
AAL2039,AAL2039-1535606746-airline-0401,11519.655760444099
N8157Y,N8157Y-1535815280-4-0-86,11519.772200108098
N8520P,N8520P-1535811196-0-0-187,11520.09813748041
ASH6353,ASH6353-1535606754-airline-0066,11524.735759258427
N890H,N890H-1535814239-1-1-203,11524.992135000291
DAL744,DAL744-1535606749-airline-0182,11525.546651588902
EJA313,EJA642-1535727971-16-0-172,11525.800910123995
N4593X,N4593X-1535764541-3-1-45,11526.777529194203
SWA2713,SWA2713-1535606758-airline-0252,11526.875680657067
AAL2454,AAL2454-1535606746-airline-0389,11527.102211096368
N520AB,N520AB-1535813528-6-0-44,11528.797638931563
AAL738,AAL738-1535606746-airline-0047,11529.845378607286
N651CC,N651CC-1535779038-4-0-142,11530.194141238266
DAL1912,DAL1912-1535606749-airline-0092,11532.877745831565
AAL1922,AAL1922-1535606746-airline-0231,11533.698628756489
N9281V,N9281V-1535770757-0-0-62,11534.120102917703
N9451N,N9451N-1535803217-0-0-19,11535.910969936009
DAL1772,DAL1772-1535606749-airline-0506,11535.99969641939
DAL1423,DAL1423-1535606749-airline-0014,11536.58114209139
DAL1583,DAL1583-1535606749-airline-0242,11537.60100792084
WJA2650,WJA2650-1535606759-airline-0012,11538.39784719073
JBU1097,JBU1097-1535606748-airline-0307,11539.3530471542
ASQ4026,ASQ4026-1535606757-airline-0052,11539.662112445983
AIJ2951,AIJ2951-1535606745-airline-0171,11541.119832791084
AAL113,AAL113-1535606746-airline-0471,11542.451421832775
N831MW,N831MW-1535774340-0-0-166,11542.866423757581
DAL2505,DAL2505-1535606749-airline-0158,11543.4207231568
DAL1200,DAL1200-1535606749-airline-0312,11544.809647437347
RPA4649,RPA4649-1535606746-airline-0401,11546.60227018231
N983WP,N983WP-1535748299-10-0-117,11547.164079623666
RPA6077,RPA6077-1535636400-schedule-0002,11547.298140978357
ENY3817,ENY3817-1535606746-airline-0305,11547.807549238005
N620S,N620S-1535805471-0-1-189,11547.967692976996
DAL799,DAL799-1535606749-airline-0135,11549.299487508655
EDV5204,EDV5204-1535606749-airline-0074,11549.5403785425
ASA1016,ASA1016-1535606747-airline-0007,11549.634714728227
DAL83,DAL83-1535606749-airline-0093,11551.886393950026
N5PP,N5PP-1535812259-1-0-205,11552.89596521106
AAL1571,AAL1571-1535606745-airline-0352,11553.478421871405
ENY3574,ENY3574-1535606747-airline-0221,11553.503918040653
AAL1895,AAL1895-1535606746-airline-0354,11554.568828861728
DAL1459,DAL1459-1535606749-airline-0112,11554.58056299376
AZA630,AZA630-1535606748-airline-0023,11555.534507424556
TAI581,TAI581-1535606747-airline-0074,11555.624748464
SCM82,SCM82-1535811679-5-0-197,11556.041347137
SWA4899,SWA4899-1535606759-airline-0261,11556.236119162748
DAL1345,DAL1345-1535606749-airline-0135,11556.419292797524
AMX484,AMX484-1535606747-airline-0022,11557.558722032207
DAL2245,DAL2245-1535606749-airline-0161,11558.596167557722
DAL2390,DAL2390-1535606749-airline-0236,11558.60990738243
JBU892,JBU892-1535606749-airline-0158,11558.81065938341
GJS6219,GJS6219-1535606758-airline-0037,11559.611081907264
N821JS,N821JS-1535809369-3-3-156,11560.223329304083
N354AV,N354AV-1535806536-24-0-203,11560.286170923626
AAL476,AAL476-1535606746-airline-0284,11560.731371912914
AAL434,AAL434-1535606746-airline-0515,11561.367862740215
SWA4873,SWA4873-1535606759-airline-0129,11561.388175691975
EVA668,EVA668-1535606748-airline-0123,11561.495436308944
XOJ550,XOJ550-1535781305-15-0-145,11561.88711580067
DAL1402,DAL1402-1535606749-airline-0226,11562.13724425542
DAL2223,DAL2223-1535606749-airline-0023,11562.595002935961
AAL643,AAL643-1535606746-airline-0044,11563.2125416116
N95091,N95091-1535811464-5-0-136,11563.726094168893
ASH6026,ASH6026-1535606749-airline-0239,11564.650525320814
JIA5653,JIA5653-1535606746-airline-0559,11565.14838051028
JBU795,JBU795-1535606748-airline-0172,11565.62761128428
N577XW,N577XW-1535808179-0-0-234,11566.855869987152
FFT1825,FFT1825-1535606750-airline-0064,11567.134317229662
DPJ26,DPJ26-1535736182-dlad-5936955,11568.071234526122
JBU1494,JBU1494-1535606748-airline-0067,11568.781247041657
AAL2737,AAL2737-1535606746-airline-0509,11568.841319527111
N172JS,N172JS-1535802765-9-0-205,11568.93823701073
TOM46,TOM46-1535622600-schedule-0000,11569.79426960342
SLI472,SLI472-1535606747-airline-0106,11570.116779899283
RPA4498,RPA4498-1535606746-airline-0105,11570.333268445238
SWA6442,SWA6442-1535606759-airline-0407,11570.6429263827
N743GA,N743GA-1535815049-12-0-170,11572.411944606767
RPA3516,RPA3516-1535606754-airline-0177,11574.197349950575
SKW5233,SKW5233-1535606757-airline-0272,11574.889980275626
DAL1638,DAL1638-1535606749-airline-0009,11575.249516249083
SWA3130,SWA3130-1535606759-airline-0132,11575.321588709678
DAL1634,DAL1634-1535606749-airline-0185,11575.512126336187
AAL496,AAL496-1535606746-airline-0267,11576.066696909587
N88PD,N88PD-1535767158-0-0-156,11576.490767945515
TAP1566,TAP1566-1535606756-airline-0299,11576.945992025969
N393FB,N393FB-1535812000-0-0-63,11577.422580343284
NDU96,NDU96-1535816718-4-0-32,11577.461229874743
ASH6016,ASH6016-1535606754-airline-0011,11578.934241906962
DAL2394,DAL2394-1535606749-airline-0555,11579.280147360763
DAL2094,DAL2094-1535606749-airline-0054,11579.358760729378
UAL1452,UAL1452-1535560506-fa-0002,11581.415512378175
N37M,N37M-1535809781-0-0-65,11581.5427585459
AUA97,AUA97-1535606754-airline-0035,11583.27766138805
N930MA,N930MA-1535807944-0-0-124,11584.453134757658
N429CC,N429CC-1535811104-9-0-231,11585.235773601284
DAL175,DAL175-1535606749-airline-0201,11585.390510682208
FFT1821,FFT1821-1535606750-airline-0291,11587.241962979037
SWA3611,SWA3611-1535606759-airline-0386,11587.269214193078
RPA3508,RPA3508-1535606757-airline-0367,11587.517208109826
N7124V,N7124V-1535799800-5-0-2,11587.631590353936
JBU751,JBU751-1535606748-airline-0153,11592.867358063151
N36AB,N36AB-1535806754-1-0-212,11593.21776707896
N17SJ,N17SJ-1535812055-32-0-5,11594.972909308492
N99KW,N99KW-1535718887-dlad-5936315,11595.112023350774
N305TT,N305TT-1535749148-9-0-58,11595.657012195486
JIA5444,JIA5444-1535606746-airline-0482,11595.687973205706
NDU99,NDU99-1535813909-9-0-35,11596.863017833608
ASH6119,ASH6119-1535606746-airline-0183,11597.636413721984
SWA6311,SWA6311-1535606759-airline-0559,11597.85187817763
DAL2160,DAL2160-1535606749-airline-0270,11598.462324528222
AFR842,AFR842-1535606746-airline-0003,11599.278064314914
SWA4357,SWA4357-1535606759-airline-0241,11600.111617880131
SWA4966,SWA4966-1535606759-airline-0606,11600.161304382127
N999PW,N999PW-1535812735-2-0-26,11600.664677779634
AAL1990,AAL1990-1535606746-airline-0353,11602.48369119803
AAL1776,AAL1776-1535606746-airline-0338,11603.268447367433
N8TZ,N8TZ-1535809339-15-0-244,11604.315849777879
KLM765,KLM765-1535606752-airline-0015,11605.111227098563
DAL1387,DAL1387-1535606749-airline-0430,11605.610699165047
SWA3650,SWA3650-1535606759-airline-0554,11610.701136561565
SWA58,SWA58-1535606758-airline-0648,11611.010828347646
JBU1992,JBU1992-1535796149-2-0-204,11612.147192451024
JBU509,JBU509-1535606748-airline-0059,11612.3381737951
AAL63,AAL63-1535606746-airline-0138,11614.009394224247
N9530H,N9530H-1535801569-4-0-71,11615.244650529587
DAL2607,DAL2607-1535606749-airline-0475,11615.579871848073
AAL746,AAL746-1535606746-airline-0069,11617.545152618817
N9293Y,N9293Y-1535805367-0-0-164,11618.010414408966
AAL224,AAL224-1535606746-airline-0427,11618.224679880243
CMP228,CMP228-1535606749-airline-0134,11618.325073242171
N15WG,N15WG-1535804526-3-0-126,11618.474108434566
RPA6014,RPA6014-1535640000-schedule-0000,11618.9770089226
SWA1068,SWA1068-1535606758-airline-0005,11621.518960733629
DAL564,DAL564-1535606749-airline-0322,11622.959207488786
N724BD,N724BD-1535805856-18-0-1,11624.042401858449
TFL337,TFL337-1535606754-airline-0070,11624.455674667852
AAL1078,AAL1078-1535606746-airline-0451,11624.508703525438
EDV3353,EDV3353-1535606749-airline-0023,11625.508555207345
JIA5113,JIA5113-1535606746-airline-0090,11626.038386772876
N114JA,N114JA-1535811082-5-0-225,11626.502365723232
N786AP,N786AP-1535804095-14-0-40,11629.67638924959
ASH6340,ASH6340-1535606754-airline-0225,11631.34177468424
DAL2952,DAL2952-1535606749-airline-0117,11632.32480937645
SWA5669,SWA5669-1535606759-airline-0514,11632.375334285636
N901CR,N901CR-1535749207-8-0-195,11632.8450375279
JBU970,JBU970-1535606748-airline-0181,11633.146048278726
SWA3006,SWA3006-1535606759-airline-0826,11633.45349547008
JBU76,JBU76-1535606748-airline-0361,11633.733871377937
N202MA,N202MA-1535812147-7-0-172,11634.313183722717
DAL2433,DAL2433-1535606749-airline-0251,11636.01827337631
JBU622,JBU622-1535606748-airline-0251,11637.087990614358
N511TA,N511TA-1535749197-2-1-66,11638.319194150245
SWA6074,SWA6074-1535606759-airline-0739,11638.978323093204
N13592,N13592-1535760183-3-0-96,11640.85333286953
N54RG,N54RG-1535803279-4-0-166,11641.179705188651
VTM289,VTM289-1535806144-5-0-82,11641.448342009566
LXJ416,LXJ416-1535812683-9-0-245,11642.624403614189
AZA676,AZA676-1535606748-airline-0007,11643.127126545449
FFT1813,FFT1813-1535606750-airline-0319,11643.779369743997
AMX693,AMX693-1535606747-airline-0080,11644.53875884013
N7868F,N7868F-1535815539-8-0-199,11644.981503775138
JBU701,JBU701-1535606748-airline-0204,11645.365115710267
DTA651,DTA651-1535606749-airline-0016,11645.42241031276
N6182U,N6182U-1535812950-2-0-158,11646.171715517796
N828MR,N828MR-1535800765-1-0-249,11648.101599165664
SWA4914,SWA4914-1535606759-airline-0334,11648.122430228163
ASH6269,ASH6269-1535606758-airline-0179,11649.952737094545
ASQ4444,ASQ4444-1535606757-airline-0453,11650.054231632872
N657SP,N657SP-1535814429-5-1-35,11650.375675000818
NKS226,NKS226-1535606754-airline-0321,11651.103317418234
N738BA,N738BA-1535813224-2-0-51,11651.764394615137
N24DR,N24DR-1535805586-1-0-114,11655.228539889667
DAL389,DAL389-1535606749-airline-0187,11658.7780166318
JBU2416,JBU2416-1535606748-airline-0111,11659.786241631691
SWA3344,SWA3344-1535606759-airline-0366,11660.020435053724
AMX19,AMX19-1535606746-airline-0121,11660.26228795339
N65XM,N65XM-1535804222-5-0-36,11661.11736005976
N23MC,N23MC-1535803481-20-0-99,11661.38989229037
EJA200,EJA200-1535770560-1-1-60,11661.912068915903
N1567N,N1567N-1535799230-1-0-145,11662.176293984317
ENY4074,ENY4074-1535606748-airline-0186,11662.545022637229
SWA3549,SWA3549-1535606759-airline-0592,11662.625116683503
UAL1064,UAL1064-1535606757-airline-0420,11663.717391161912
VIV4182,VIV4182-1535606758-airline-0033,11663.881903647007
SWA4364,SWA4364-1535606759-airline-0772,11665.017335632807
N5194Y,N5194Y-1535807263-0-0-200,11665.435299409273
N233MM,N233MM-1535805278-1-0-202,11665.709949178561
N901MC,N901MC-1535749234-4-2-20,11667.288336780119
N299EC,N299EC-1535803183-7-0-230,11667.650280469008
UAL2565,UAL2565-1535693611-fa-0001,11668.193689241765
UAL2040,UAL2040-1535558417-fa-0007,11668.522865367882
N6494J,N6494J-1535813082-7-0-183,11669.611776904585
AAY1801,AAY1801-1535606750-airline-0149,11670.58195450892
N628AK,N628AK-1535812196-9-0-12,11671.395468355826
DAL533,DAL533-1535606749-airline-0404,11673.002472963091
CAW513,CAW513-1535643000-schedule-0000,11673.16819674832
SWA2682,SWA2682-1535606758-airline-0391,11673.312464885366
SWA3010,SWA3010-1535606759-airline-0714,11674.492158212694
CLH484,CLH484-1535606753-airline-0289,11677.36259200313
VOI609,VOI609-1535606759-airline-0358,11678.362233446016
N414BT,N414BT-1535741968-5-0-105,11679.561527987313
N965GH,N965GH-1535816062-9-0-169,11680.361510429328
N38575,N38575-1535811246-7-0-98,11680.979930888043
N564PC,N564PC-1535807879-4-0-170,11681.296588942147
NMB728,NMB728-1535606756-airline-0291,11681.430361047751
AAL1845,AAL1845-1535606746-airline-0510,11681.851422614262
SAA187,SAA187-1535606755-airline-0040,11683.068372446387
N735CR,N735CR-1535808933-3-0-84,11684.172134493207
DTA578,DTA578-1535606749-airline-0042,11684.273513301096
ASQ4429,ASQ4429-1535606746-airline-0024,11686.752446662364
SLI414,SLI414-1535606747-airline-0061,11687.300543164329
N63RJ,N63RJ-1535806860-0-0-67,11689.272884894535
JBU28,JBU28-1535606748-airline-0141,11691.664676500797
AMX686,AMX686-1535606747-airline-0026,11693.059391204239
AAY1657,AAY1657-1535606750-airline-0056,11696.078137152683
GTI3505,GTI3505-1535792357-2-0-87,11696.250862208153
AAL2001,AAL2001-1535606746-airline-0467,11699.208630155848
DAL397,DAL397-1535606749-airline-0285,11699.697743538327
ASQ4451,ASQ4451-1535606757-airline-0109,11699.753373903006
THY43,THY43-1535606756-airline-0013,11700.389139114608
OAE571,OAE571-1535802968-5-0-224,11701.158731509779
SWA3334,SWA3334-1535606759-airline-0718,11701.959675264765
AAL862,AAL862-1535606746-airline-0143,11702.108134431597
KLM705,KLM705-1535606752-airline-0038,11704.393812965529
QFA63,QFA63-1535590500-schedule-0001,11704.412392478804
AAY2295,AAY2295-1535606750-airline-0135,11705.765672391683
N54YZ,N54YZ-1535805994-3-0-248,11706.682204305482
AAY853,AAY853-1535606750-airline-0465,11707.13109045708
DAL335,DAL335-1535606749-airline-0420,11708.765514965673
N457DT,N457DT-1535811476-1-0-32,11709.704112333658
TSC751,TSC751-1535606757-airline-0059,11714.158620117336
JTL104,JTL104-1535712217-dlad-5936155,11715.455214583924
JBU927,JBU927-1535606748-airline-0147,11716.612727817956
AMX18,AMX18-1535606746-airline-0022,11717.275768959476
SWA5770,SWA5770-1535606759-airline-0508,11718.595416510574
NKS534,NKS534-1535606754-airline-0425,11720.86946633806
SWA986,SWA986-1535606759-airline-0064,11723.594541974757
VOI741,VOI741-1535606759-airline-0351,11723.879248304715
N676KM,N676KM-1535804397-5-0-87,11724.544880703572
TAI571,TAI571-1535606748-airline-0306,11726.15535194153
NKS781,NKS781-1535606754-airline-0333,11728.750637802224
CAW804,CAW804-1535641500-schedule-0000,11729.204432244303
KLM707,KLM707-1535606752-airline-0021,11729.689745973725
SKW3708,SKW3708-1535606758-airline-0015,11729.76382785368
SWA3131,SWA3131-1535606759-airline-0204,11733.091256859234
VOI513,VOI513-1535606759-airline-0293,11736.7625771953
AAL207,AAL207-1535606746-airline-0086,11737.273019724844
DAL812,DAL812-1535606749-airline-0169,11739.801267616182
DAL1392,DAL1392-1535606749-airline-0217,11740.029638179807
N2952E,N2952E-1535812926-1-0-237,11740.509326430763
AAL431,AAL431-1535606746-airline-0591,11740.61566764483
N333FK,N333FK-1535817183-0-0-198,11743.085444211949
N65447,N65447-1535812244-1-0-238,11744.351297506893
CRL960,CRL960-1535606756-airline-0079,11745.28046354608
JBU930,JBU930-1535606749-airline-0032,11745.384774210592
SWA4375,SWA4375-1535606759-airline-0570,11746.760287209481
JIA5337,JIA5337-1535606746-airline-0620,11747.134356391387
SWA2832,SWA2832-1535606758-airline-0198,11747.661953199704
AAY1597,AAY1597-1535606750-airline-0436,11748.223182127416
AAL69,AAL69-1535606746-airline-0019,11748.399045002001
PHM106,PHM106-1535814703-3-1-150,11749.096192398809
ASH6086,ASH6086-1535606746-airline-0086,11749.600836929258
TMC590,TMC590-1535760044-1-0-10,11749.661850713723
BPA1640,BPA1640-1535606748-airline-0215,11753.918413805659
FFT1394,FFT1394-1535606750-airline-0161,11756.158262266437
N515RP,N515RP-1535812746-2-0-137,11757.498155209654
DAL656,DAL656-1535606749-airline-0041,11758.247364683992
DAL2716,DAL2716-1535606749-airline-0484,11758.527250440146
N745JS,N745JS-1535804224-2-0-127,11760.437978206051
JBU1817,JBU1817-1535606748-airline-0247,11761.08816188402
DAL1424,DAL1424-1535606749-airline-0443,11762.207256496344
ASH6133,ASH6133-1535606754-airline-0002,11762.621864074805
ASQ4229,ASQ229T-1535815112-0-0-20,11763.58446994475
N551SR,N551SR-1535779162-8-0-240,11764.248801963793
N826ES,N826ES-1535807039-7-0-16,11764.805481805877
N761VT,N761VT-1535722263-6-3-120,11766.014103535079
ASH6147,ASH6147-1535606757-airline-0108,11767.532699036272
AAY883,AAY883-1535606750-airline-0329,11767.800423216098
N90PR,N90PR-1535756404-0-0-1,11775.030669056374
ASQ4280,ASQ4280-1535606746-airline-0136,11775.06153991083
SWA4972,SWA4972-1535606759-airline-0360,11775.656901545753
BEL277,BEL277-1535606756-airline-0173,11775.89537572665
AAL509,AAL509-1535606746-airline-0613,11775.90759563301
DAL369,DAL369-1535606749-airline-0345,11776.038008708338
ASH5710,ASH5710-1535606748-airline-0078,11776.527327220989
N8038Z,N8038Z-1535814183-0-1-205,11778.402799196898
JBU1404,JBU1404-1535606749-airline-0003,11778.479087993343
VOI845,VOI845-1535606759-airline-0489,11779.285651545104
N5DR,N5DR-1535815394-5-0-99,11779.655732066172
N3244Y,N3244Y-1535812035-adhoc-0,11781.472473467116
TAP1529,TAP1529-1535606756-airline-0184,11784.241569238528
UAL1582,UAL1582-1535611806-fa-0005,11785.515762863477
N61W,N61W-1535815958-15-0-14,11785.763161024479
DAL703,DAL703-1535606749-airline-0093,11787.090615288675
AAL859,AAL859-1535606746-airline-0168,11787.123739011888
EDV5014,EDV5014-1535606747-airline-0058,11787.138019185111
VOI621,VOI621-1535606759-airline-0407,11787.744043156763
JBU395,JBU395-1535606748-airline-0169,11788.082177603319
ASH6256,ASH6256-1535606746-airline-0133,11788.200878818812
UAE788,UAE788-1535606750-airline-0104,11790.559995629514
UAL1502,UAL1502-1535565518-fa-0000,11796.520340764044
AMX402,AMX402-1535606747-airline-0193,11796.995577225725
UCA4952,UCA4952-1535606753-airline-0232,11799.196961969596
DAL300,DAL300-1535606749-airline-0103,11799.270395636364
AIJ231,AIJ231-1535606745-airline-0409,11799.574971697075
TMC489,TMC489-1535803185-0-1-179,11803.790435079996
TCX2620,TCX2620-1535606754-airline-0356,11804.683023368249
AAL860,AAL860-1535606746-airline-0169,11805.177268192445
N32706,N32706-1535773345-5-0-74,11806.815994793822
N72J,N72J-1535815456-1-0-91,11807.060173286363
AFR178,AFR178-1535606746-airline-0427,11807.477068933928
JBU1669,JBU1669-1535606748-airline-0181,11808.955493300848
UAL1656,UAL1656-1535602598-fa-0003,11813.13559373626
BAW207,BAW207-1535606748-airline-0191,11813.461718734145
RPA4609,RPA4609-1535606746-airline-0171,11813.73619766807
DAL1883,DAL1883-1535606749-airline-0561,11815.777745769334
ENY3733,ENY3733-1535606748-airline-0085,11816.093339116873
NKS118,NKS118-1535606754-airline-0240,11817.35666510247
JBU164,JBU164-1535606748-airline-0370,11820.166459243981
N199HJ,N199HJ-1535814590-4-0-203,11820.184773586076
SIL71,SIL71-1535606745-airline-0039,11821.201464335461
SWA4296,SWA4296-1535606759-airline-0373,11824.054123528804
EDV3429,EDV3429-1535606749-airline-0491,11824.095322590405
TAI522,TAI522-1535606748-airline-0237,11825.537217510937
UAL1994,UAL1994-1535559432-fa-0005,11825.828818191501
EJA506,EJA504-1535731895-2-0-57,11825.873325745148
SWA3987,SWA3987-1535606759-airline-0119,11826.374262405938
N8252L,N8252L-1535810194-1-0-7,11827.023851745853
UAL1567,UAL1567-1535606121-fa-0003,11828.135034362638
JBU1142,JBU1142-1535606748-airline-0282,11828.740616756259
N186EB,N186EB-1535815903-0-0-196,11829.758022686307
JBU1732,JBU1732-1535606748-airline-0185,11833.480259252752
N201CG,N201CG-1535813404-adhoc-0,11834.21006241687
VIV1142,VIV1142-1535606758-airline-0026,11834.463514029223
DAL858,DAL858-1535606749-airline-0056,11836.658859123701
JBU1057,JBU1057-1535606748-airline-0075,11841.651460308529
NKS250,NKS250-1535606754-airline-0058,11845.572462304783
CLX660,CLX660-1535785343-ed-0005,11845.986866926844
AAL565,AAL565-1535606746-airline-0592,11846.598867263805
ASH6118,ASH6118-1535606746-airline-0195,11849.085599916292
NRS7057,NRS7057-1535606749-airline-0141,11849.114062878096
SWA926,SWA926-1535606759-airline-0611,11849.770800453247
DAL902,DAL902-1535606749-airline-0214,11851.252090436523
RPA4707,RPA4707-1535606746-airline-0199,11851.863894664213
N507MC,N507MC-1535807282-6-1-12,11852.233185375739
SWA2696,SWA2696-1535606758-airline-0700,11852.800181240005
DAL803,DAL803-1535606749-airline-0104,11855.545223128616
UAL1230,UAL1230-1535606757-airline-0425,11858.142087353493
IBE6123,IBE6123-1535606751-airline-0030,11859.097826779345
AAL2665,AAL2665-1535606746-airline-0561,11860.477779789799
DPJ70,DPJ70-1535752145-dlad-5937396,11864.04938986157
TFL373,TFL373-1535606754-airline-0100,11865.325120963113
N55FD,N55FD-1535760215-1-2-136,11865.907144496394
VIV4171,VIV4171-1535606758-airline-0001,11867.570483119815
N9358L,N9358L-1535813985-3-0-101,11868.478575564623
N3045T,N3045T-1535811022-3-0-198,11869.742566018664
VOI426,VOI426-1535606759-airline-0070,11870.52289442725
AAL1591,AAL1591-1535606746-airline-0520,11873.003346579415
CFG2102,CFG2102-1535606749-airline-0431,11880.513436104433
KLM743,KLM743-1535606752-airline-0007,11883.673649046588
UAL1922,UAL1922-1535606757-airline-0404,11884.55489978016
WJA2690,WJA2690-1535606759-airline-0021,11885.511011448103
CFG2226,CFG2226-1535606749-airline-0052,11889.60167673297
N49471,N49471-1535816673-3-0-53,11890.714960740946
SAA354,SAA354-1535606755-airline-0004,11891.083787133874
N6715H,N6715H-1535814645-1-0-229,11892.959215737017
VIV2722,VIV2722-1535606758-airline-0142,11893.553268377087
UAE2651,UAE2651-1535606750-airline-0055,11894.53474237826
TOM88,TOM88-1535606756-airline-0129,11896.315177600287
N111FP,N111FP-1535807129-1-1-211,11896.44970546896
JBU636,JBU636-1535606748-airline-0028,11897.583881992517
DAL2091,DAL2091-1535606749-airline-0263,11897.830208417898
DAL1071,DAL1071-1535606749-airline-0128,11901.338734374818
AAL1695,AAL1695-1535606746-airline-0496,11901.707823943345
SWA843,SWA843-1535606759-airline-0600,11901.733966540016
AAL1626,AAL1626-1535606753-airline-0015,11906.08400775709
DLH462,DLH462-1535606753-airline-0151,11906.873167450463
N727PR,N727PR-1535764152-7-0-134,11908.264154765971
DAL63,DAL63-1535606749-airline-0455,11915.526856528579
UAL1933,UAL1933-1535577275-fa-0008,11915.676273557383
SWA2701,SWA2701-1535606758-airline-0222,11915.98230194117
JBU949,JBU949-1535606748-airline-0041,11916.419737226282
ASQ4200,ASQ4200-1535606746-airline-0077,11917.2625254531
N7354H,N7354H-1535799882-0-0-189,11920.925419735962
ACA1294,ACA1294-1535606746-airline-0045,11921.325993762151
BAW2155,BAW2155-1535606748-airline-0169,11922.304934369144
SWA5994,SWA5994-1535606759-airline-0742,11923.999738494684
JBU678,JBU678-1535606748-airline-0240,11928.264281497246
SWA2732,SWA2732-1535606758-airline-0280,11929.4060162753
KLM723,KLM723-1535606752-airline-0002,11933.605007557033
TOM716,TOM716-1535606756-airline-0029,11937.956566612884
JBU1537,JBU1537-1535606748-airline-0161,11938.340512935314
NKS149,NKS149-1535606754-airline-0174,11938.817859854087
N847JS,N847JS-1535770754-6-0-100,11938.978978170848
AAL2796,AAL2796-1535606746-airline-0078,11939.374990953505
AMX198,AMX198-1535606747-airline-0177,11940.154506576418
AAL845,AAL845-1535606746-airline-0158,11940.241171473137
N3160W,N3160W-1535755689-4-0-47,11941.59356276804
ROU1980,ROU1980-1535606746-airline-0092,11943.753481077547
UAL1545,UAL1545-1535606757-airline-0201,11945.486468297902
N259MM,N259MM-1535813093-3-0-146,11948.414697619937
DTA572,DTA572-1535606749-airline-0398,11949.389290446978
SLI632,SLI632-1535606747-airline-0060,11950.69354912916
EDV3474,EDV3474-1535606749-airline-0524,11951.737670346849
AAL2270,AAL2270-1535606746-airline-0589,11952.795610440062
N795HG,N795HG-1535104524-dlad-5917413,11957.493415814295
